index_id,date_anio,date,day_week,close,open,high,low,adj_close,volume,month_01,month_02,month_03,month_04,month_05,month_06,month_07,month_08,month_09,month_10,month_11,month_12
13225,1982,1982-10-12,1,134.44,134.48,135.85,133.59,134.44,126310000,0,0,0,0,0,0,0,0,0,1,0,0
13226,1982,1982-10-13,2,136.71,134.42,137.97,134.14,136.71,139800000,0,0,0,0,0,0,0,0,0,1,0,0
13227,1982,1982-10-14,3,134.57,136.71,136.89,134.55,134.57,107530000,0,0,0,0,0,0,0,0,0,1,0,0
13228,1982,1982-10-15,4,133.57,134.55,134.61,133.28,133.57,80290000,0,0,0,0,0,0,0,0,0,1,0,0
13229,1982,1982-10-18,0,136.73,133.59,136.73,133.59,136.73,83790000,0,0,0,0,0,0,0,0,0,1,0,0
13230,1982,1982-10-19,1,136.58,136.73,137.96,135.72,136.58,100850000,0,0,0,0,0,0,0,0,0,1,0,0
13231,1982,1982-10-20,2,139.23,136.58,139.23,136.37,139.23,98680000,0,0,0,0,0,0,0,0,0,1,0,0
13232,1982,1982-10-21,3,139.06,139.23,140.27,137.63,139.06,122460000,0,0,0,0,0,0,0,0,0,1,0,0
13233,1982,1982-10-22,4,138.83,139.06,140.4,138.75,138.83,101120000,0,0,0,0,0,0,0,0,0,1,0,0
13234,1982,1982-10-25,0,133.32,138.81,138.81,133.32,133.32,83720000,0,0,0,0,0,0,0,0,0,1,0,0
13235,1982,1982-10-26,1,134.48,133.29,134.48,131.5,134.48,102080000,0,0,0,0,0,0,0,0,0,1,0,0
13236,1982,1982-10-27,2,135.29,134.48,135.92,134.48,135.29,81670000,0,0,0,0,0,0,0,0,0,1,0,0
13237,1982,1982-10-28,3,133.59,135.28,135.42,133.59,133.59,73590000,0,0,0,0,0,0,0,0,0,1,0,0
13238,1982,1982-10-29,4,133.72,133.54,134.02,132.64,133.72,74830000,0,0,0,0,0,0,0,0,0,1,0,0
13239,1982,1982-11-01,0,135.47,133.72,136.03,133.22,135.47,73530000,0,0,0,0,0,0,0,0,0,0,1,0
13240,1982,1982-11-02,1,137.49,135.48,138.51,135.48,137.49,104770000,0,0,0,0,0,0,0,0,0,0,1,0
13241,1982,1982-11-03,2,142.87,137.53,142.88,137.53,142.87,137010000,0,0,0,0,0,0,0,0,0,0,1,0
13242,1982,1982-11-04,3,141.85,142.85,143.99,141.65,141.85,149350000,0,0,0,0,0,0,0,0,0,0,1,0
13243,1982,1982-11-05,4,142.16,141.85,142.43,141.32,142.16,96550000,0,0,0,0,0,0,0,0,0,0,1,0
13244,1982,1982-11-08,0,140.44,142.12,142.12,139.98,140.44,75240000,0,0,0,0,0,0,0,0,0,0,1,0
13245,1982,1982-11-09,1,143.02,140.48,143.16,140.46,143.02,111220000,0,0,0,0,0,0,0,0,0,0,1,0
13246,1982,1982-11-10,2,141.16,143.04,144.36,140.8,141.16,113240000,0,0,0,0,0,0,0,0,0,0,1,0
13247,1982,1982-11-11,3,141.75,141.15,141.75,139.88,141.75,78410000,0,0,0,0,0,0,0,0,0,0,1,0
13248,1982,1982-11-12,4,139.53,141.75,141.85,139.53,139.53,95080000,0,0,0,0,0,0,0,0,0,0,1,0
13249,1982,1982-11-15,0,137.03,139.54,139.54,137.0,137.03,78900000,0,0,0,0,0,0,0,0,0,0,1,0
13250,1982,1982-11-16,1,135.42,136.97,136.97,134.05,135.42,102910000,0,0,0,0,0,0,0,0,0,0,1,0
13251,1982,1982-11-17,2,137.93,135.47,137.93,135.47,137.93,84440000,0,0,0,0,0,0,0,0,0,0,1,0
13252,1982,1982-11-18,3,138.34,137.93,138.78,137.47,138.34,77620000,0,0,0,0,0,0,0,0,0,0,1,0
13253,1982,1982-11-19,4,137.02,138.35,138.93,137.0,137.02,70310000,0,0,0,0,0,0,0,0,0,0,1,0
13254,1982,1982-11-22,0,134.22,137.03,137.1,134.21,134.22,74960000,0,0,0,0,0,0,0,0,0,0,1,0
13255,1982,1982-11-23,1,132.93,134.21,134.28,132.89,132.93,72920000,0,0,0,0,0,0,0,0,0,0,1,0
13256,1982,1982-11-24,2,133.88,132.92,133.88,132.92,133.88,67220000,0,0,0,0,0,0,0,0,0,0,1,0
13257,1982,1982-11-26,4,134.88,133.89,134.88,133.89,134.88,38810000,0,0,0,0,0,0,0,0,0,0,1,0
13258,1982,1982-11-29,0,134.2,134.89,135.29,133.69,134.2,61080000,0,0,0,0,0,0,0,0,0,0,1,0
13259,1982,1982-11-30,1,138.53,134.2,138.53,134.19,138.53,93470000,0,0,0,0,0,0,0,0,0,0,1,0
13260,1982,1982-12-01,2,138.72,138.56,140.37,138.35,138.72,107850000,0,0,0,0,0,0,0,0,0,0,0,1
13261,1982,1982-12-02,3,138.82,138.72,139.63,138.66,138.82,77600000,0,0,0,0,0,0,0,0,0,0,0,1
13262,1982,1982-12-03,4,138.69,138.87,139.59,138.59,138.69,71540000,0,0,0,0,0,0,0,0,0,0,0,1
13263,1982,1982-12-06,0,141.77,138.7,141.77,138.01,141.77,83880000,0,0,0,0,0,0,0,0,0,0,0,1
13264,1982,1982-12-07,1,142.72,141.79,143.68,141.79,142.72,111620000,0,0,0,0,0,0,0,0,0,0,0,1
13265,1982,1982-12-08,2,141.82,142.71,143.58,141.82,141.82,97430000,0,0,0,0,0,0,0,0,0,0,0,1
13266,1982,1982-12-09,3,140.0,141.8,141.8,139.92,140.0,90320000,0,0,0,0,0,0,0,0,0,0,0,1
13267,1982,1982-12-10,4,139.57,139.99,141.15,139.35,139.57,86430000,0,0,0,0,0,0,0,0,0,0,0,1
13268,1982,1982-12-13,0,139.95,139.57,140.12,139.5,139.95,63140000,0,0,0,0,0,0,0,0,0,0,0,1
13269,1982,1982-12-14,1,137.4,139.99,142.5,137.34,137.4,98380000,0,0,0,0,0,0,0,0,0,0,0,1
13270,1982,1982-12-15,2,135.24,137.4,137.4,135.12,135.24,81030000,0,0,0,0,0,0,0,0,0,0,0,1
13271,1982,1982-12-16,3,135.3,135.22,135.78,134.79,135.3,73680000,0,0,0,0,0,0,0,0,0,0,0,1
13272,1982,1982-12-17,4,137.49,135.35,137.71,135.35,137.49,76010000,0,0,0,0,0,0,0,0,0,0,0,1
13273,1982,1982-12-20,0,136.25,137.49,137.84,136.19,136.25,62210000,0,0,0,0,0,0,0,0,0,0,0,1
13274,1982,1982-12-21,1,138.61,136.24,139.27,136.07,138.61,78010000,0,0,0,0,0,0,0,0,0,0,0,1
13275,1982,1982-12-22,2,138.83,138.63,139.69,138.6,138.83,83470000,0,0,0,0,0,0,0,0,0,0,0,1
13276,1982,1982-12-23,3,139.72,138.84,139.94,138.84,139.72,62880000,0,0,0,0,0,0,0,0,0,0,0,1
13277,1982,1982-12-27,0,142.17,139.73,142.32,139.72,142.17,64690000,0,0,0,0,0,0,0,0,0,0,0,1
13278,1982,1982-12-28,1,140.77,142.18,142.34,140.75,140.77,58610000,0,0,0,0,0,0,0,0,0,0,0,1
13279,1982,1982-12-29,2,141.24,140.77,141.73,140.68,141.24,54810000,0,0,0,0,0,0,0,0,0,0,0,1
13280,1982,1982-12-30,3,140.33,141.24,141.68,140.22,140.33,56380000,0,0,0,0,0,0,0,0,0,0,0,1
13281,1982,1982-12-31,4,140.64,140.34,140.78,140.27,140.64,42110000,0,0,0,0,0,0,0,0,0,0,0,1
13282,1983,1983-01-03,0,138.34,140.65,141.33,138.2,138.34,59080000,1,0,0,0,0,0,0,0,0,0,0,0
13283,1983,1983-01-04,1,141.36,138.33,141.36,138.08,141.36,75530000,1,0,0,0,0,0,0,0,0,0,0,0
13284,1983,1983-01-05,2,141.96,141.35,142.6,141.15,141.96,95390000,1,0,0,0,0,0,0,0,0,0,0,0
13285,1983,1983-01-06,3,145.27,142.01,145.77,142.01,145.27,129410000,1,0,0,0,0,0,0,0,0,0,0,0
13286,1983,1983-01-07,4,145.18,145.27,146.46,145.15,145.18,127290000,1,0,0,0,0,0,0,0,0,0,0,0
13287,1983,1983-01-10,0,146.78,145.19,147.25,144.58,146.78,101890000,1,0,0,0,0,0,0,0,0,0,0,0
13288,1983,1983-01-11,1,145.78,146.79,146.83,145.38,145.78,98250000,1,0,0,0,0,0,0,0,0,0,0,0
13289,1983,1983-01-12,2,146.69,145.76,148.36,145.76,146.69,109850000,1,0,0,0,0,0,0,0,0,0,0,0
13290,1983,1983-01-13,3,145.73,146.67,146.94,145.67,145.73,77030000,1,0,0,0,0,0,0,0,0,0,0,0
13291,1983,1983-01-14,4,146.65,145.72,147.12,145.72,146.65,86480000,1,0,0,0,0,0,0,0,0,0,0,0
13292,1983,1983-01-17,0,146.72,146.65,147.9,146.64,146.72,89210000,1,0,0,0,0,0,0,0,0,0,0,0
13293,1983,1983-01-18,1,146.4,146.71,146.74,145.52,146.4,78380000,1,0,0,0,0,0,0,0,0,0,0,0
13294,1983,1983-01-19,2,145.27,146.4,146.45,144.51,145.27,80900000,1,0,0,0,0,0,0,0,0,0,0,0
13295,1983,1983-01-20,3,146.29,145.29,146.62,145.29,146.29,82790000,1,0,0,0,0,0,0,0,0,0,0,0
13296,1983,1983-01-21,4,143.85,146.3,146.3,143.25,143.85,77110000,1,0,0,0,0,0,0,0,0,0,0,0
13297,1983,1983-01-24,0,139.97,143.84,143.84,139.1,139.97,90800000,1,0,0,0,0,0,0,0,0,0,0,0
13298,1983,1983-01-25,1,141.75,139.98,141.75,139.98,141.75,79740000,1,0,0,0,0,0,0,0,0,0,0,0
13299,1983,1983-01-26,2,141.54,141.77,142.16,141.16,141.54,73720000,1,0,0,0,0,0,0,0,0,0,0,0
13300,1983,1983-01-27,3,144.27,141.54,144.3,141.54,144.27,88120000,1,0,0,0,0,0,0,0,0,0,0,0
13301,1983,1983-01-28,4,144.51,144.31,145.47,144.25,144.51,89490000,1,0,0,0,0,0,0,0,0,0,0,0
13302,1983,1983-01-31,0,145.3,144.51,145.3,143.93,145.3,67140000,1,0,0,0,0,0,0,0,0,0,0,0
13303,1983,1983-02-01,1,142.96,145.29,145.29,142.96,142.96,82750000,0,1,0,0,0,0,0,0,0,0,0,0
13304,1983,1983-02-02,2,143.23,142.95,143.52,141.9,143.23,77220000,0,1,0,0,0,0,0,0,0,0,0,0
13305,1983,1983-02-03,3,144.26,143.25,144.43,143.25,144.26,78890000,0,1,0,0,0,0,0,0,0,0,0,0
13306,1983,1983-02-04,4,146.14,144.26,146.14,144.14,146.14,87000000,0,1,0,0,0,0,0,0,0,0,0,0
13307,1983,1983-02-07,0,146.93,146.14,147.42,146.14,146.93,86030000,0,1,0,0,0,0,0,0,0,0,0,0
13308,1983,1983-02-08,1,145.7,146.93,147.21,145.52,145.7,76580000,0,1,0,0,0,0,0,0,0,0,0,0
13309,1983,1983-02-09,2,145.0,145.7,145.83,144.09,145.0,84520000,0,1,0,0,0,0,0,0,0,0,0,0
13310,1983,1983-02-10,3,147.5,145.04,147.75,145.04,147.5,93510000,0,1,0,0,0,0,0,0,0,0,0,0
13311,1983,1983-02-11,4,147.65,147.51,148.81,147.18,147.65,86700000,0,1,0,0,0,0,0,0,0,0,0,0
13312,1983,1983-02-14,0,148.93,147.71,149.14,147.4,148.93,72640000,0,1,0,0,0,0,0,0,0,0,0,0
13313,1983,1983-02-15,1,148.3,148.94,149.41,148.13,148.3,89040000,0,1,0,0,0,0,0,0,0,0,0,0
13314,1983,1983-02-16,2,147.43,148.31,148.66,147.41,147.43,82100000,0,1,0,0,0,0,0,0,0,0,0,0
13315,1983,1983-02-17,3,147.44,147.43,147.57,143.84,147.44,74930000,0,1,0,0,0,0,0,0,0,0,0,0
13316,1983,1983-02-18,4,148.0,147.44,148.29,147.21,148.0,77420000,0,1,0,0,0,0,0,0,0,0,0,0
13317,1983,1983-02-22,1,145.48,148.01,148.11,145.42,145.48,84080000,0,1,0,0,0,0,0,0,0,0,0,0
13318,1983,1983-02-23,2,146.79,145.47,146.79,145.4,146.79,84100000,0,1,0,0,0,0,0,0,0,0,0,0
13319,1983,1983-02-24,3,149.6,146.8,149.67,146.8,149.6,113220000,0,1,0,0,0,0,0,0,0,0,0,0
13320,1983,1983-02-25,4,149.74,149.6,150.88,149.6,149.74,100970000,0,1,0,0,0,0,0,0,0,0,0,0
13321,1983,1983-02-28,0,148.06,149.74,149.74,147.81,148.06,83750000,0,1,0,0,0,0,0,0,0,0,0,0
13322,1983,1983-03-01,1,150.88,148.07,150.88,148.07,150.88,103750000,0,0,1,0,0,0,0,0,0,0,0,0
13323,1983,1983-03-02,2,152.3,150.91,152.63,150.91,152.3,112600000,0,0,1,0,0,0,0,0,0,0,0,0
13324,1983,1983-03-03,3,153.48,152.31,154.16,152.31,153.48,114440000,0,0,1,0,0,0,0,0,0,0,0,0
13325,1983,1983-03-04,4,153.67,153.47,153.67,152.53,153.67,90930000,0,0,1,0,0,0,0,0,0,0,0,0
13326,1983,1983-03-07,0,153.67,153.67,154.0,152.65,153.67,84020000,0,0,1,0,0,0,0,0,0,0,0,0
13327,1983,1983-03-08,1,151.26,153.63,153.63,151.26,151.26,79410000,0,0,1,0,0,0,0,0,0,0,0,0
13328,1983,1983-03-09,2,152.87,151.25,152.87,150.84,152.87,84250000,0,0,1,0,0,0,0,0,0,0,0,0
13329,1983,1983-03-10,3,151.8,152.87,154.01,151.75,151.8,95410000,0,0,1,0,0,0,0,0,0,0,0,0
13330,1983,1983-03-11,4,151.24,151.75,151.75,150.65,151.24,67240000,0,0,1,0,0,0,0,0,0,0,0,0
13331,1983,1983-03-14,0,150.83,151.28,151.3,150.24,150.83,61890000,0,0,1,0,0,0,0,0,0,0,0,0
13332,1983,1983-03-15,1,151.37,150.83,151.37,150.4,151.37,62410000,0,0,1,0,0,0,0,0,0,0,0,0
13333,1983,1983-03-16,2,149.81,151.36,151.62,149.78,149.81,83570000,0,0,1,0,0,0,0,0,0,0,0,0
13334,1983,1983-03-17,3,149.59,149.8,149.8,149.12,149.59,70290000,0,0,1,0,0,0,0,0,0,0,0,0
13335,1983,1983-03-18,4,149.9,149.59,150.29,149.56,149.9,75110000,0,0,1,0,0,0,0,0,0,0,0,0
13336,1983,1983-03-21,0,151.19,149.82,151.2,149.32,151.19,72160000,0,0,1,0,0,0,0,0,0,0,0,0
13337,1983,1983-03-22,1,150.66,151.21,151.59,150.6,150.66,79610000,0,0,1,0,0,0,0,0,0,0,0,0
13338,1983,1983-03-23,2,152.81,150.65,152.98,150.65,152.81,94980000,0,0,1,0,0,0,0,0,0,0,0,0
13339,1983,1983-03-24,3,153.37,152.82,153.78,152.82,153.37,92340000,0,0,1,0,0,0,0,0,0,0,0,0
13340,1983,1983-03-25,4,152.67,153.37,153.71,152.3,152.67,77330000,0,0,1,0,0,0,0,0,0,0,0,0
13341,1983,1983-03-28,0,151.85,152.67,152.67,151.56,151.85,58510000,0,0,1,0,0,0,0,0,0,0,0,0
13342,1983,1983-03-29,1,151.59,151.85,152.46,151.42,151.59,65300000,0,0,1,0,0,0,0,0,0,0,0,0
13343,1983,1983-03-30,2,153.39,151.6,153.39,151.6,153.39,75800000,0,0,1,0,0,0,0,0,0,0,0,0
13344,1983,1983-03-31,3,152.96,153.41,155.02,152.86,152.96,100570000,0,0,1,0,0,0,0,0,0,0,0,0
13345,1983,1983-04-04,0,153.02,152.92,153.02,152.23,153.02,66010000,0,0,0,1,0,0,0,0,0,0,0,0
13346,1983,1983-04-05,1,151.9,153.04,153.92,151.81,151.9,76810000,0,0,0,1,0,0,0,0,0,0,0,0
13347,1983,1983-04-06,2,151.04,151.9,151.9,150.17,151.04,77140000,0,0,0,1,0,0,0,0,0,0,0,0
13348,1983,1983-04-07,3,151.76,151.04,151.76,150.81,151.76,69480000,0,0,0,1,0,0,0,0,0,0,0,0
13349,1983,1983-04-08,4,152.85,151.77,152.85,151.39,152.85,67710000,0,0,0,1,0,0,0,0,0,0,0,0
13350,1983,1983-04-11,0,155.14,152.87,155.14,152.87,155.14,81440000,0,0,0,1,0,0,0,0,0,0,0,0
13351,1983,1983-04-12,1,155.82,155.15,155.82,154.78,155.82,79900000,0,0,0,1,0,0,0,0,0,0,0,0
13352,1983,1983-04-13,2,156.77,155.82,157.22,155.82,156.77,100520000,0,0,0,1,0,0,0,0,0,0,0,0
13353,1983,1983-04-14,3,158.12,156.8,158.12,156.55,158.12,90160000,0,0,0,1,0,0,0,0,0,0,0,0
13354,1983,1983-04-15,4,158.75,158.11,158.75,158.11,158.75,89590000,0,0,0,1,0,0,0,0,0,0,0,0
13355,1983,1983-04-18,0,159.74,158.75,159.75,158.41,159.74,88560000,0,0,0,1,0,0,0,0,0,0,0,0
13356,1983,1983-04-19,1,158.71,159.74,159.74,158.54,158.71,91210000,0,0,0,1,0,0,0,0,0,0,0,0
13357,1983,1983-04-20,2,160.71,158.71,160.83,158.71,160.71,110240000,0,0,0,1,0,0,0,0,0,0,0,0
13358,1983,1983-04-21,3,160.05,160.73,161.08,159.96,160.05,106170000,0,0,0,1,0,0,0,0,0,0,0,0
13359,1983,1983-04-22,4,160.42,160.04,160.76,160.02,160.42,92270000,0,0,0,1,0,0,0,0,0,0,0,0
13360,1983,1983-04-25,0,158.81,160.43,160.83,158.72,158.81,90150000,0,0,0,1,0,0,0,0,0,0,0,0
13361,1983,1983-04-26,1,161.81,158.81,161.81,158.07,161.81,91210000,0,0,0,1,0,0,0,0,0,0,0,0
13362,1983,1983-04-27,2,161.44,161.85,162.77,160.76,161.44,118140000,0,0,0,1,0,0,0,0,0,0,0,0
13363,1983,1983-04-28,3,162.95,161.44,162.96,161.44,162.95,94410000,0,0,0,1,0,0,0,0,0,0,0,0
13364,1983,1983-04-29,4,164.43,162.97,164.43,162.72,164.43,105750000,0,0,0,1,0,0,0,0,0,0,0,0
13365,1983,1983-05-02,0,162.11,164.41,164.42,161.99,162.11,88170000,0,0,0,0,1,0,0,0,0,0,0,0
13366,1983,1983-05-03,1,162.34,162.1,162.35,160.8,162.34,89550000,0,0,0,0,1,0,0,0,0,0,0,0
13367,1983,1983-05-04,2,163.31,162.38,163.64,162.38,163.31,101690000,0,0,0,0,1,0,0,0,0,0,0,0
13368,1983,1983-05-05,3,164.28,163.35,164.3,163.35,164.28,107860000,0,0,0,0,1,0,0,0,0,0,0,0
13369,1983,1983-05-06,4,166.1,164.3,166.99,164.3,166.1,128200000,0,0,0,0,1,0,0,0,0,0,0,0
13370,1983,1983-05-09,0,165.81,166.1,166.46,164.9,165.81,93670000,0,0,0,0,1,0,0,0,0,0,0,0
13371,1983,1983-05-10,1,165.95,165.82,166.4,165.74,165.95,104010000,0,0,0,0,1,0,0,0,0,0,0,0
13372,1983,1983-05-11,2,164.96,165.95,166.3,164.53,164.96,99820000,0,0,0,0,1,0,0,0,0,0,0,0
13373,1983,1983-05-12,3,164.25,164.98,165.35,163.82,164.25,84060000,0,0,0,0,1,0,0,0,0,0,0,0
13374,1983,1983-05-13,4,164.91,164.26,165.23,164.26,164.91,83110000,0,0,0,0,1,0,0,0,0,0,0,0
13375,1983,1983-05-16,0,163.4,164.9,164.9,162.33,163.4,76250000,0,0,0,0,1,0,0,0,0,0,0,0
13376,1983,1983-05-17,1,163.71,163.4,163.71,162.55,163.71,79510000,0,0,0,0,1,0,0,0,0,0,0,0
13377,1983,1983-05-18,2,163.27,163.73,165.18,163.16,163.27,99780000,0,0,0,0,1,0,0,0,0,0,0,0
13378,1983,1983-05-19,3,161.99,163.27,163.61,161.98,161.99,83260000,0,0,0,0,1,0,0,0,0,0,0,0
13379,1983,1983-05-20,4,162.14,161.97,162.14,161.25,162.14,73150000,0,0,0,0,1,0,0,0,0,0,0,0
13380,1983,1983-05-23,0,163.43,162.06,163.5,160.29,163.43,84960000,0,0,0,0,1,0,0,0,0,0,0,0
13381,1983,1983-05-24,1,165.54,163.45,165.59,163.45,165.54,109850000,0,0,0,0,1,0,0,0,0,0,0,0
13382,1983,1983-05-25,2,166.21,165.54,166.21,164.79,166.21,121050000,0,0,0,0,1,0,0,0,0,0,0,0
13383,1983,1983-05-26,3,165.48,166.22,166.39,165.27,165.48,94980000,0,0,0,0,1,0,0,0,0,0,0,0
13384,1983,1983-05-27,4,164.46,165.49,165.49,164.33,164.46,76290000,0,0,0,0,1,0,0,0,0,0,0,0
13385,1983,1983-05-31,1,162.39,164.44,164.44,162.12,162.39,73910000,0,0,0,0,1,0,0,0,0,0,0,0
13386,1983,1983-06-01,2,162.55,162.38,162.64,161.33,162.55,84460000,0,0,0,0,0,1,0,0,0,0,0,0
13387,1983,1983-06-02,3,163.98,162.56,164.0,162.56,163.98,89750000,0,0,0,0,0,1,0,0,0,0,0,0
13388,1983,1983-06-03,4,164.42,163.96,164.79,163.96,164.42,83110000,0,0,0,0,0,1,0,0,0,0,0,0
13389,1983,1983-06-06,0,164.83,164.43,165.09,163.75,164.83,87670000,0,0,0,0,0,1,0,0,0,0,0,0
13390,1983,1983-06-07,1,162.77,164.84,164.93,162.77,162.77,88550000,0,0,0,0,0,1,0,0,0,0,0,0
13391,1983,1983-06-08,2,161.36,162.78,162.78,161.35,161.36,96600000,0,0,0,0,0,1,0,0,0,0,0,0
13392,1983,1983-06-09,3,161.83,161.37,161.92,160.8,161.83,87440000,0,0,0,0,0,1,0,0,0,0,0,0
13393,1983,1983-06-10,4,162.68,161.86,162.76,161.86,162.68,78470000,0,0,0,0,0,1,0,0,0,0,0,0
13394,1983,1983-06-13,0,164.84,162.7,164.84,162.7,164.84,90700000,0,0,0,0,0,1,0,0,0,0,0,0
13395,1983,1983-06-14,1,165.53,164.87,165.93,164.87,165.53,97710000,0,0,0,0,0,1,0,0,0,0,0,0
13396,1983,1983-06-15,2,167.12,165.52,167.12,165.07,167.12,93410000,0,0,0,0,0,1,0,0,0,0,0,0
13397,1983,1983-06-16,3,169.14,167.11,169.38,167.11,169.14,124560000,0,0,0,0,0,1,0,0,0,0,0,0
13398,1983,1983-06-17,4,169.13,169.11,169.64,168.6,169.13,93630000,0,0,0,0,0,1,0,0,0,0,0,0
13399,1983,1983-06-20,0,169.02,169.13,170.1,168.59,169.02,84270000,0,0,0,0,0,1,0,0,0,0,0,0
13400,1983,1983-06-21,1,170.53,169.03,170.6,168.25,170.53,102880000,0,0,0,0,0,1,0,0,0,0,0,0
13401,1983,1983-06-22,2,170.99,170.53,171.6,170.42,170.99,110270000,0,0,0,0,0,1,0,0,0,0,0,0
13402,1983,1983-06-23,3,170.57,170.99,171.0,170.13,170.57,89590000,0,0,0,0,0,1,0,0,0,0,0,0
13403,1983,1983-06-24,4,170.41,170.57,170.69,170.03,170.41,80810000,0,0,0,0,0,1,0,0,0,0,0,0
13404,1983,1983-06-27,0,168.46,170.4,170.46,168.32,168.46,69360000,0,0,0,0,0,1,0,0,0,0,0,0
13405,1983,1983-06-28,1,165.68,168.45,168.81,165.67,165.68,82730000,0,0,0,0,0,1,0,0,0,0,0,0
13406,1983,1983-06-29,2,166.64,165.78,166.64,165.43,166.64,81580000,0,0,0,0,0,1,0,0,0,0,0,0
13407,1983,1983-06-30,3,167.64,167.64,167.64,167.64,167.64,76310000,0,0,0,0,0,1,0,0,0,0,0,0
13408,1983,1983-07-01,4,168.64,168.11,168.64,167.77,168.64,65110000,0,0,0,0,0,0,1,0,0,0,0,0
13409,1983,1983-07-05,1,166.6,166.55,168.8,165.8,166.6,67320000,0,0,0,0,0,0,1,0,0,0,0,0
13410,1983,1983-07-06,2,168.48,166.71,168.88,166.49,168.48,85670000,0,0,0,0,0,0,1,0,0,0,0,0
13411,1983,1983-07-07,3,167.56,168.48,169.15,167.08,167.56,97130000,0,0,0,0,0,0,1,0,0,0,0,0
13412,1983,1983-07-08,4,167.08,167.56,167.98,166.95,167.08,66520000,0,0,0,0,0,0,1,0,0,0,0,0
13413,1983,1983-07-11,0,168.11,167.09,168.11,167.09,168.11,61610000,0,0,0,0,0,0,1,0,0,0,0,0
13414,1983,1983-07-12,1,165.53,168.05,168.05,165.51,165.53,70220000,0,0,0,0,0,0,1,0,0,0,0,0
13415,1983,1983-07-13,2,165.46,165.0,165.68,164.77,165.46,68900000,0,0,0,0,0,0,1,0,0,0,0,0
13416,1983,1983-07-14,3,166.01,165.61,166.96,165.61,166.01,83500000,0,0,0,0,0,0,1,0,0,0,0,0
13417,1983,1983-07-15,4,164.29,166.01,166.04,164.03,164.29,63160000,0,0,0,0,0,0,1,0,0,0,0,0
13418,1983,1983-07-18,0,163.95,164.28,164.29,163.3,163.95,69110000,0,0,0,0,0,0,1,0,0,0,0,0
13419,1983,1983-07-19,1,164.82,163.95,165.18,163.95,164.82,74030000,0,0,0,0,0,0,1,0,0,0,0,0
13420,1983,1983-07-20,2,169.29,164.89,169.29,164.89,169.29,109310000,0,0,0,0,0,0,1,0,0,0,0,0
13421,1983,1983-07-21,3,169.06,169.29,169.8,168.33,169.06,101830000,0,0,0,0,0,0,1,0,0,0,0,0
13422,1983,1983-07-22,4,168.89,168.51,169.08,168.4,168.89,68850000,0,0,0,0,0,0,1,0,0,0,0,0
13423,1983,1983-07-25,0,169.53,167.67,169.74,167.63,169.53,73680000,0,0,0,0,0,0,1,0,0,0,0,0
13424,1983,1983-07-26,1,170.53,169.62,170.63,169.26,170.53,91280000,0,0,0,0,0,0,1,0,0,0,0,0
13425,1983,1983-07-27,2,167.59,170.68,170.72,167.49,167.59,99290000,0,0,0,0,0,0,1,0,0,0,0,0
13426,1983,1983-07-28,3,165.04,167.32,167.79,164.99,165.04,78410000,0,0,0,0,0,0,1,0,0,0,0,0
13427,1983,1983-07-29,4,162.56,165.03,165.03,161.5,162.56,95240000,0,0,0,0,0,0,1,0,0,0,0,0
13428,1983,1983-08-01,0,162.04,162.34,162.78,161.55,162.04,77210000,0,0,0,0,0,0,0,1,0,0,0,0
13429,1983,1983-08-02,1,162.01,162.06,163.04,161.97,162.01,74460000,0,0,0,0,0,0,0,1,0,0,0,0
13430,1983,1983-08-03,2,163.44,162.01,163.44,161.52,163.44,80370000,0,0,0,0,0,0,0,1,0,0,0,0
13431,1983,1983-08-04,3,161.33,163.28,163.42,159.63,161.33,100870000,0,0,0,0,0,0,0,1,0,0,0,0
13432,1983,1983-08-05,4,161.74,161.33,161.88,160.89,161.74,67850000,0,0,0,0,0,0,0,1,0,0,0,0
13433,1983,1983-08-08,0,159.18,161.73,161.73,159.18,159.18,71460000,0,0,0,0,0,0,0,1,0,0,0,0
13434,1983,1983-08-09,1,160.13,159.2,160.14,158.5,160.13,81420000,0,0,0,0,0,0,0,1,0,0,0,0
13435,1983,1983-08-10,2,161.54,160.11,161.77,159.47,161.54,82900000,0,0,0,0,0,0,0,1,0,0,0,0
13436,1983,1983-08-11,3,161.54,161.55,162.14,161.41,161.54,70630000,0,0,0,0,0,0,0,1,0,0,0,0
13437,1983,1983-08-12,4,162.16,161.55,162.6,161.55,162.16,71840000,0,0,0,0,0,0,0,1,0,0,0,0
13438,1983,1983-08-15,0,163.7,162.22,164.76,162.22,163.7,83200000,0,0,0,0,0,0,0,1,0,0,0,0
13439,1983,1983-08-16,1,163.41,163.74,163.84,162.72,163.41,71780000,0,0,0,0,0,0,0,1,0,0,0,0
13440,1983,1983-08-17,2,165.29,163.58,165.4,163.43,165.29,87800000,0,0,0,0,0,0,0,1,0,0,0,0
13441,1983,1983-08-18,3,163.55,165.29,165.91,163.55,163.55,82280000,0,0,0,0,0,0,0,1,0,0,0,0
13442,1983,1983-08-19,4,163.98,163.58,164.27,163.22,163.98,58950000,0,0,0,0,0,0,0,1,0,0,0,0
13443,1983,1983-08-22,0,164.34,164.18,165.64,163.77,164.34,76420000,0,0,0,0,0,0,0,1,0,0,0,0
13444,1983,1983-08-23,1,162.77,164.33,164.33,162.54,162.77,66800000,0,0,0,0,0,0,0,1,0,0,0,0
